tx_price,beds,baths,sqft,year_built,lot_size,property_type,exterior_walls,roof,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,tx_year,dates
275000.0,2.0,1.0,930.0,1988.0,1059.0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,6.0,2.0,0.0,0.0,4.0,0.0,4.0,1.0,36.0,62.0,63.0,233.0,71.0,7.5,2.0,2004.0,117
531000.0,2.0,1.0,931.0,2006.0,0.0,Apartment / Condo / Townhouse,Wood Siding,,,193.0,14.0,42.0,28.0,114.0,11.0,93.0,89.0,33.0,40.0,96.0,414.0,143.0,5.0,3.0,2011.0,118
405000.0,2.0,1.0,945.0,1955.0,14374.0,Single-Family,Brick,Composition Shingle,1.0,32.0,6.0,3.0,7.0,27.0,2.0,22.0,12.0,38.0,64.0,73.0,457.0,139.0,8.0,3.0,2012.0,119
336000.0,2.0,1.0,950.0,1941.0,0.0,Apartment / Condo / Townhouse,Brick,,,42.0,6.0,7.0,4.0,50.0,14.0,31.0,31.0,39.0,21.0,89.0,276.0,91.0,4.0,3.0,2014.0,120
214000.0,2.0,1.0,952.0,1964.0,0.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,129.0,8.0,22.0,25.0,318.0,7.0,102.0,34.0,36.0,42.0,67.0,202.0,61.0,8.0,3.0,2010.0,121
327500.0,2.0,1.0,958.0,1941.0,0.0,Apartment / Condo / Townhouse,Brick,,,65.0,8.0,9.0,4.0,55.0,17.0,44.0,42.0,39.0,21.0,89.0,234.0,77.0,4.0,3.0,2010.0,122
251489.0,2.0,1.0,959.0,1930.0,4918.0,Single-Family,Wood Shingle,,,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,43.0,60.0,36.0,176.0,49.0,5.0,3.0,2010.0,123
238900.0,2.0,1.0,960.0,1963.0,0.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,72.0,9.0,8.0,9.0,100.0,10.0,97.0,25.0,40.0,68.0,73.0,195.0,59.0,9.0,3.0,2013.0,124
297000.0,2.0,1.0,960.0,1964.0,0.0,Apartment / Condo / Townhouse,Brick,,1.0,173.0,11.0,38.0,30.0,106.0,10.0,73.0,72.0,32.0,24.0,82.0,262.0,91.0,5.0,3.0,2007.0,125
235000.0,2.0,1.0,960.0,1985.0,800.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,69.0,6.0,5.0,8.0,40.0,4.0,44.0,15.0,30.0,50.0,45.0,204.0,62.0,6.0,3.0,2014.0,126
210000.0,2.0,1.0,960.0,1989.0,1820.0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,6.0,2.0,0.0,0.0,4.0,0.0,4.0,1.0,36.0,62.0,63.0,216.0,66.0,7.5,2.0,2012.0,127
215000.0,2.0,1.0,966.0,1958.0,0.0,Apartment / Condo / Townhouse,Brick,,,96.0,11.0,12.0,7.0,38.0,8.0,39.0,34.0,36.0,40.0,81.0,147.0,51.0,4.0,3.0,2010.0,128
285000.0,2.0,1.0,966.0,1994.0,0.0,Apartment / Condo / Townhouse,Wood,Composition Shingle,1.0,109.0,12.0,10.0,14.0,103.0,12.0,60.0,44.0,52.0,42.0,63.0,258.0,78.0,7.0,3.0,2013.0,129
239900.0,2.0,1.0,976.0,1971.0,1120.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,95.0,6.0,10.0,6.0,42.0,2.0,51.0,24.0,32.0,83.0,31.0,200.0,61.0,5.0,3.0,2006.0,130
375500.0,2.0,1.0,983.0,1984.0,0.0,Apartment / Condo / Townhouse,Brick,,,194.0,6.0,35.0,39.0,193.0,10.0,63.0,35.0,46.0,37.0,90.0,298.0,103.0,6.0,3.0,2013.0,131
415000.0,2.0,1.0,993.0,1984.0,0.0,Single-Family,Brick,,,194.0,6.0,35.0,39.0,193.0,10.0,63.0,35.0,46.0,37.0,90.0,336.0,116.0,6.0,3.0,2006.0,132
230581.0,2.0,1.0,996.0,1987.0,0.0,Apartment / Condo / Townhouse,,Composition Shingle,,72.0,3.0,10.0,10.0,136.0,7.0,46.0,23.0,35.0,89.0,59.0,164.0,42.0,7.0,3.0,2007.0,133
400000.0,2.0,1.0,1008.0,1987.0,1995.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,19.0,1.0,3.0,0.0,8.0,1.0,7.0,6.0,41.0,62.0,85.0,254.0,77.0,6.0,2.0,2006.0,134
420000.0,2.0,1.0,1010.0,1954.0,0.0,Apartment / Condo / Townhouse,Brick,,,40.0,8.0,5.0,4.0,50.0,14.0,32.0,33.0,31.0,58.0,93.0,295.0,98.0,4.0,3.0,2005.0,135
292000.0,2.0,1.0,1011.0,1958.0,0.0,Apartment / Condo / Townhouse,Brick,,,96.0,11.0,12.0,7.0,38.0,8.0,39.0,34.0,36.0,40.0,81.0,149.0,51.0,4.0,3.0,2005.0,136
200000.0,2.0,1.0,1015.0,1930.0,1615.0,Single-Family,Brick,,1.0,185.0,8.0,31.0,32.0,284.0,33.0,173.0,81.0,38.0,56.0,55.0,353.0,117.0,2.0,3.0,2003.0,137
226000.0,2.0,1.0,1021.0,1961.0,0.0,Apartment / Condo / Townhouse,Brick,,,48.0,7.0,2.0,6.0,52.0,5.0,36.0,35.0,34.0,34.0,66.0,201.0,69.0,9.0,3.0,2010.0,138
220000.0,2.0,1.0,1024.0,2010.0,0.0,Apartment / Condo / Townhouse,Masonry,,,76.0,7.0,19.0,14.0,39.0,7.0,32.0,33.0,44.0,40.0,28.0,228.0,75.0,3.0,3.0,2011.0,139
280000.0,2.0,1.0,1032.0,1958.0,0.0,Single-Family,Brick,,,128.0,11.0,29.0,25.0,184.0,15.0,68.0,41.0,57.0,13.0,83.0,208.0,72.0,6.0,3.0,2009.0,140
299900.0,2.0,1.0,1032.0,1964.0,0.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,76.0,16.0,12.0,11.0,90.0,5.0,29.0,22.0,40.0,50.0,55.0,154.0,47.0,3.0,3.0,2006.0,141
204000.0,2.0,1.0,1044.0,1961.0,0.0,Apartment / Condo / Townhouse,Brick,,,48.0,7.0,2.0,6.0,52.0,5.0,36.0,35.0,34.0,34.0,66.0,201.0,69.0,9.0,3.0,2015.0,142
350000.0,2.0,1.0,1062.0,1983.0,0.0,Apartment / Condo / Townhouse,Brick,,,43.0,7.0,6.0,2.0,23.0,18.0,28.0,42.0,33.0,35.0,87.0,267.0,92.0,6.0,3.0,2007.0,143
228000.0,2.0,1.0,1070.0,1972.0,0.0,Single-Family,Brick,Composition Shingle,1.0,34.0,2.0,0.0,3.0,25.0,6.0,13.0,20.0,47.0,51.0,77.0,184.0,56.0,7.0,3.0,2014.0,144
300000.0,2.0,1.0,1073.0,1972.0,0.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,21.0,3.0,1.0,5.0,13.0,3.0,11.0,12.0,43.0,22.0,67.0,179.0,54.0,7.0,3.0,2005.0,145
280000.0,2.0,1.0,1083.0,1965.0,0.0,Apartment / Condo / Townhouse,Brick,,,132.0,9.0,13.0,15.0,79.0,9.0,49.0,49.0,55.0,23.0,42.0,190.0,66.0,5.0,3.0,2014.0,146
305500.0,2.0,1.0,1100.0,1960.0,0.0,Apartment / Condo / Townhouse,Brick,,,212.0,14.0,43.0,33.0,146.0,9.0,84.0,86.0,33.0,62.0,81.0,303.0,105.0,9.0,3.0,2008.0,147
348500.0,2.0,1.0,1103.0,1944.0,0.0,Apartment / Condo / Townhouse,Brick,,,48.0,12.0,6.0,2.0,48.0,19.0,41.0,41.0,36.0,23.0,90.0,252.0,87.0,6.0,3.0,2009.0,148
210000.0,2.0,1.0,1177.0,1975.0,0.0,Apartment / Condo / Townhouse,Brick,,1.0,78.0,18.0,15.0,15.0,70.0,6.0,45.0,30.0,45.0,47.0,54.0,220.0,67.0,3.0,3.0,2001.0,149
250000.0,2.0,1.0,1179.0,1964.0,0.0,Apartment / Condo / Townhouse,Brick,,,103.0,24.0,17.0,15.0,95.0,7.0,46.0,22.0,29.0,53.0,36.0,143.0,49.0,3.0,3.0,2006.0,150
229000.0,2.0,1.0,1185.0,1953.0,15681.0,Single-Family,Siding (Alum/Vinyl),,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,43.0,60.0,36.0,198.0,56.0,5.0,3.0,2002.0,151
300000.0,2.0,1.0,1188.0,1954.0,3001.0,Single-Family,Brick,Asphalt,1.0,29.0,7.0,3.0,3.0,36.0,1.0,23.0,15.0,34.0,68.0,36.0,255.0,84.0,2.0,3.0,2009.0,152
220000.0,2.0,1.0,1194.0,1979.0,0.0,Apartment / Condo / Townhouse,Brick,,1.0,88.0,17.0,18.0,18.0,88.0,6.0,47.0,25.0,59.0,54.0,57.0,188.0,57.0,3.0,3.0,2014.0,153
275000.0,2.0,1.0,1197.0,1972.0,1306.0,Apartment / Condo / Townhouse,Wood,Composition Shingle,1.0,22.0,2.0,1.0,5.0,10.0,3.0,11.0,11.0,28.0,80.0,22.0,231.0,70.0,5.0,3.0,2013.0,154
312000.0,2.0,1.0,1200.0,1950.0,0.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,8.0,1.0,0.0,3.0,9.0,2.0,10.0,9.0,35.0,29.0,73.0,295.0,89.0,4.0,3.0,2012.0,155
265000.0,2.0,1.0,1240.0,1987.0,3484.0,Apartment / Condo / Townhouse,,Composition Shingle,1.0,67.0,4.0,4.0,11.0,162.0,3.0,40.0,24.0,35.0,50.0,66.0,261.0,67.0,7.0,3.0,2013.0,156
265000.0,2.0,1.0,1240.0,1987.0,3484.0,Single-Family,,asphalt,1.0,67.0,4.0,4.0,11.0,162.0,3.0,40.0,24.0,35.0,50.0,66.0,261.0,67.0,7.0,3.0,2013.0,157
231525.0,2.0,1.0,1242.0,1984.0,0.0,Apartment / Condo / Townhouse,Wood,Composition Shingle,1.0,33.0,4.0,3.0,5.0,24.0,2.0,22.0,17.0,37.0,50.0,63.0,225.0,68.0,8.0,3.0,2012.0,158
239900.0,2.0,1.0,1250.0,1983.0,0.0,Apartment / Condo / Townhouse,Stucco,Gravel/Rock,1.0,39.0,15.0,7.0,4.0,35.0,0.0,11.0,7.0,35.0,44.0,80.0,217.0,66.0,4.0,3.0,2007.0,159
305000.0,2.0,1.0,1288.0,1980.0,0.0,Apartment / Condo / Townhouse,Brick,,1.0,82.0,16.0,16.0,17.0,73.0,6.0,46.0,25.0,59.0,54.0,57.0,233.0,71.0,3.0,3.0,2005.0,160
337600.0,2.0,1.0,1296.0,1954.0,3001.0,Single-Family,Brick,Asphalt,1.0,28.0,7.0,3.0,3.0,33.0,1.0,23.0,15.0,34.0,68.0,36.0,259.0,86.0,2.0,3.0,2005.0,161
248000.0,2.0,1.0,1344.0,1880.0,1102.0,Single-Family,Siding (Alum/Vinyl),Other,,144.0,8.0,28.0,26.0,260.0,26.0,145.0,59.0,52.0,66.0,81.0,475.0,158.0,4.0,3.0,1994.0,162
336900.0,2.0,1.0,1346.0,1986.0,0.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,35.0,5.0,4.0,5.0,23.0,2.0,21.0,13.0,34.0,36.0,86.0,217.0,66.0,8.0,3.0,2007.0,163
225000.0,2.0,1.0,1350.0,1954.0,1245.0,Apartment / Condo / Townhouse,Brick,Roll Composition,,141.0,7.0,28.0,26.0,259.0,25.0,146.0,58.0,52.0,66.0,81.0,515.0,171.0,4.0,3.0,2000.0,164
585000.0,2.0,1.0,1360.0,1983.0,0.0,Apartment / Condo / Townhouse,Brick,,,187.0,13.0,41.0,34.0,102.0,12.0,75.0,73.0,29.0,29.0,83.0,446.0,155.0,8.0,3.0,2013.0,165
205000.0,2.0,1.0,1526.0,2004.0,2478.0,Single-Family,Siding (Alum/Vinyl),,1.0,4.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,29.0,88.0,73.0,242.0,68.0,8.0,1.0,2012.0,166
330000.0,2.0,2.0,832.0,1943.0,1136.0,Apartment / Condo / Townhouse,Brick,Roll Composition,1.0,61.0,9.0,9.0,12.0,65.0,7.0,41.0,42.0,37.0,41.0,53.0,372.0,123.0,4.0,3.0,2009.0,167
250000.0,2.0,2.0,864.0,1942.0,1633.0,Apartment / Condo / Townhouse,Brick,Roll Composition,1.0,82.0,8.0,20.0,19.0,64.0,5.0,36.0,43.0,35.0,47.0,32.0,375.0,124.0,4.0,3.0,2008.0,168
200000.0,2.0,2.0,877.0,2000.0,0.0,Apartment / Condo / Townhouse,Brick,,,201.0,11.0,40.0,28.0,131.0,10.0,73.0,85.0,36.0,25.0,91.0,378.0,131.0,9.0,3.0,2012.0,169
286499.0,2.0,2.0,886.0,1981.0,0.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,19.0,3.0,1.0,5.0,28.0,3.0,9.0,13.0,48.0,40.0,59.0,195.0,59.0,7.0,1.0,2005.0,170
237500.0,2.0,2.0,886.0,1982.0,0.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,19.0,3.0,1.0,5.0,28.0,3.0,9.0,13.0,48.0,40.0,59.0,198.0,60.0,7.0,1.0,2014.0,171
261000.0,2.0,2.0,896.0,1951.0,3598.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,17.0,5.0,1.0,4.0,30.0,2.0,21.0,7.0,41.0,62.0,41.0,307.0,93.0,4.0,3.0,2009.0,172
277000.0,2.0,2.0,899.0,2000.0,0.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,75.0,3.0,8.0,12.0,82.0,9.0,37.0,34.0,56.0,25.0,67.0,269.0,82.0,7.0,3.0,2009.0,173
425000.0,2.0,2.0,910.0,1950.0,6023.0,Single-Family,Brick veneer,Shake Shingle,1.0,60.0,10.0,4.0,7.0,61.0,5.0,42.0,30.0,39.0,86.0,81.0,468.0,162.0,9.0,3.0,2008.0,174
385000.0,2.0,2.0,915.0,2005.0,183387.0,Apartment / Condo / Townhouse,Brick,,,146.0,8.0,16.0,20.0,74.0,11.0,49.0,58.0,30.0,46.0,41.0,265.0,92.0,7.0,3.0,2006.0,175
275000.0,2.0,2.0,930.0,1983.0,1625.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,27.0,6.0,1.0,3.0,22.0,5.0,23.0,15.0,35.0,55.0,73.0,286.0,87.0,5.0,3.0,2008.0,176
275000.0,2.0,2.0,933.0,1990.0,0.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,80.0,7.0,7.0,7.0,42.0,6.0,41.0,15.0,33.0,62.0,51.0,184.0,56.0,8.0,3.0,2005.0,177
201953.0,2.0,2.0,940.0,1986.0,0.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,80.0,4.0,3.0,13.0,173.0,2.0,47.0,37.0,30.0,49.0,33.0,150.0,38.0,6.5,2.0,2016.0,178
307500.0,2.0,2.0,940.0,1988.0,0.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,32.0,3.0,0.0,7.0,86.0,3.0,26.0,10.0,35.0,69.0,80.0,155.0,47.0,9.0,3.0,2005.0,179
551400.0,2.0,2.0,949.0,2007.0,0.0,Apartment / Condo / Townhouse,Brick,,,180.0,14.0,37.0,34.0,104.0,13.0,72.0,68.0,36.0,25.0,75.0,445.0,154.0,8.0,3.0,2007.0,180
435000.0,2.0,2.0,950.0,2005.0,46609.0,Apartment / Condo / Townhouse,Concrete Block,,,193.0,10.0,37.0,27.0,133.0,10.0,74.0,86.0,29.0,15.0,82.0,371.0,128.0,9.0,3.0,2010.0,181
230000.0,2.0,2.0,951.0,1988.0,0.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,49.0,6.0,6.0,5.0,47.0,5.0,30.0,17.0,39.0,37.0,55.0,209.0,63.0,6.0,3.0,2012.0,182
367000.0,2.0,2.0,951.0,1994.0,0.0,Apartment / Condo / Townhouse,Brick,,,160.0,8.0,24.0,23.0,93.0,10.0,55.0,78.0,34.0,34.0,92.0,331.0,115.0,9.0,3.0,2003.0,183
509500.0,2.0,2.0,954.0,2000.0,0.0,Apartment / Condo / Townhouse,Brick,,,201.0,11.0,40.0,28.0,131.0,10.0,73.0,85.0,36.0,25.0,91.0,381.0,132.0,9.0,3.0,2004.0,184
275000.0,2.0,2.0,959.0,2002.0,0.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,98.0,7.0,7.0,10.0,95.0,4.0,37.0,33.0,33.0,71.0,84.0,229.0,69.0,9.0,3.0,2003.0,185
279537.0,2.0,2.0,969.0,1988.0,0.0,Single-Family,Brick,Composition Shingle,1.0,117.0,6.0,17.0,17.0,243.0,11.0,66.0,42.0,32.0,33.0,92.0,278.0,85.0,10.0,3.0,2002.0,186
499900.0,2.0,2.0,970.0,2000.0,33541.0,Apartment / Condo / Townhouse,Wood Siding,,,198.0,9.0,38.0,25.0,127.0,11.0,72.0,83.0,36.0,25.0,91.0,360.0,124.0,9.0,3.0,2005.0,187
315000.0,2.0,2.0,980.0,1990.0,1206.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,40.0,4.0,4.0,2.0,30.0,4.0,13.0,8.0,35.0,49.0,84.0,295.0,90.0,6.5,2.0,2013.0,188
299900.0,2.0,2.0,980.0,1991.0,1104.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,39.0,5.0,4.0,2.0,31.0,3.0,13.0,9.0,35.0,49.0,84.0,274.0,83.0,6.5,2.0,2012.0,189
320000.0,2.0,2.0,984.0,1947.0,3598.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,78.0,11.0,5.0,15.0,30.0,10.0,54.0,24.0,32.0,43.0,63.0,278.0,85.0,5.0,3.0,2014.0,190
279000.0,2.0,2.0,986.0,1971.0,0.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,20.0,2.0,1.0,2.0,15.0,6.0,14.0,13.0,33.0,57.0,41.0,180.0,54.0,7.0,3.0,2005.0,191
386500.0,2.0,2.0,992.0,1944.0,0.0,Apartment / Condo / Townhouse,Brick,,1.0,73.0,14.0,11.0,9.0,49.0,18.0,48.0,43.0,36.0,23.0,90.0,316.0,109.0,6.0,3.0,2011.0,192
270000.0,2.0,2.0,998.0,1989.0,0.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,40.0,3.0,1.0,7.0,129.0,3.0,29.0,10.0,35.0,69.0,80.0,204.0,62.0,9.0,3.0,2005.0,193
440000.0,2.0,2.0,1000.0,1940.0,0.0,Single-Family,Brick,,,42.0,7.0,6.0,4.0,47.0,16.0,29.0,31.0,39.0,41.0,83.0,347.0,120.0,6.0,3.0,2011.0,194
475000.0,2.0,2.0,1000.0,1989.0,0.0,Apartment / Condo / Townhouse,Brick,,,177.0,8.0,31.0,23.0,94.0,10.0,61.0,81.0,29.0,11.0,94.0,378.0,131.0,9.0,3.0,2004.0,195
278000.0,2.0,2.0,1002.0,2006.0,0.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,72.0,1.0,8.0,11.0,75.0,9.0,25.0,30.0,43.0,61.0,86.0,282.0,86.0,6.0,3.0,2008.0,196
443000.0,2.0,2.0,1005.0,1989.0,0.0,Apartment / Condo / Townhouse,Brick,,,175.0,8.0,31.0,23.0,94.0,10.0,60.0,80.0,29.0,11.0,94.0,378.0,131.0,9.0,3.0,2013.0,197
290000.0,2.0,2.0,1012.0,1995.0,0.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,12.0,2.0,1.0,3.0,15.0,3.0,12.0,10.0,39.0,33.0,74.0,245.0,74.0,5.0,3.0,2013.0,198
458900.0,2.0,2.0,1025.0,2005.0,0.0,Apartment / Condo / Townhouse,Stucco,Other,1.0,102.0,8.0,8.0,11.0,103.0,4.0,47.0,34.0,31.0,30.0,99.0,376.0,114.0,8.0,3.0,2005.0,199
615000.0,2.0,2.0,1027.0,2008.0,0.0,Apartment / Condo / Townhouse,Wood Siding,,,198.0,9.0,38.0,25.0,126.0,12.0,72.0,84.0,29.0,15.0,82.0,453.0,157.0,9.0,3.0,2015.0,200
225000.0,2.0,2.0,1038.0,1991.0,0.0,Apartment / Condo / Townhouse,Wood,Composition Shingle,1.0,82.0,5.0,8.0,8.0,45.0,6.0,50.0,13.0,30.0,46.0,36.0,184.0,56.0,7.0,3.0,2008.0,201
525000.0,2.0,2.0,1040.0,1920.0,1341.0,Single-Family,Siding (Alum/Vinyl),Roll Composition,,185.0,8.0,31.0,32.0,284.0,33.0,172.0,78.0,38.0,56.0,55.0,462.0,153.0,2.0,3.0,2005.0,202
315000.0,2.0,2.0,1040.0,1990.0,0.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,80.0,7.0,7.0,7.0,42.0,6.0,41.0,15.0,33.0,62.0,51.0,196.0,59.0,8.0,3.0,2006.0,203
490000.0,2.0,2.0,1041.0,2007.0,0.0,Single-Family,Brick,,,147.0,10.0,28.0,24.0,57.0,5.0,36.0,28.0,34.0,29.0,88.0,367.0,127.0,6.0,3.0,2013.0,204
243000.0,2.0,2.0,1044.0,1964.0,0.0,Apartment / Condo / Townhouse,Brick,,,99.0,23.0,17.0,15.0,90.0,7.0,51.0,30.0,34.0,56.0,25.0,172.0,59.0,4.0,3.0,2007.0,205
250000.0,2.0,2.0,1044.0,1986.0,0.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,18.0,2.0,1.0,6.0,19.0,1.0,7.0,4.0,39.0,72.0,62.0,204.0,62.0,8.0,3.0,2007.0,206
289500.0,2.0,2.0,1045.0,1996.0,0.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,25.0,3.0,2.0,0.0,18.0,4.0,13.0,19.0,33.0,35.0,83.0,253.0,77.0,5.0,3.0,2012.0,207
249950.0,2.0,2.0,1048.0,1992.0,0.0,Apartment / Condo / Townhouse,Brick,,,149.0,7.0,22.0,20.0,83.0,10.0,50.0,73.0,37.0,20.0,75.0,158.0,55.0,9.0,3.0,1996.0,208
250000.0,2.0,2.0,1050.0,1996.0,0.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,23.0,3.0,1.0,0.0,13.0,4.0,14.0,17.0,33.0,35.0,83.0,245.0,74.0,5.0,3.0,2014.0,209
345000.0,2.0,2.0,1053.0,1993.0,0.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,12.0,2.0,1.0,3.0,14.0,3.0,10.0,10.0,39.0,33.0,74.0,245.0,74.0,5.0,3.0,2005.0,210
351500.0,2.0,2.0,1056.0,2003.0,0.0,Apartment / Condo / Townhouse,Wood Siding,,,49.0,4.0,9.0,2.0,21.0,20.0,29.0,42.0,30.0,34.0,70.0,284.0,98.0,6.0,3.0,2010.0,211
478089.0,2.0,2.0,1069.0,1987.0,0.0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1.0,31.0,5.0,4.0,4.0,33.0,0.0,37.0,11.0,35.0,50.0,82.0,303.0,92.0,8.0,3.0,2005.0,212
349181.0,2.0,2.0,1070.0,1988.0,0.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,49.0,3.0,2.0,9.0,149.0,4.0,36.0,11.0,33.0,36.0,56.0,204.0,62.0,9.0,3.0,2005.0,213
300000.0,2.0,2.0,1074.0,1987.0,0.0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1.0,31.0,5.0,4.0,4.0,33.0,0.0,37.0,11.0,35.0,50.0,82.0,301.0,92.0,8.0,3.0,2008.0,214
218000.0,2.0,2.0,1075.0,1986.0,0.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,41.0,69.0,77.0,191.0,58.0,9.0,3.0,2013.0,215
416900.0,2.0,2.0,1075.0,2005.0,0.0,Apartment / Condo / Townhouse,Brick,Other,1.0,99.0,8.0,8.0,11.0,103.0,4.0,47.0,34.0,31.0,30.0,99.0,373.0,113.0,8.0,3.0,2006.0,216
335000.0,2.0,2.0,1077.0,1980.0,0.0,Apartment / Condo / Townhouse,Concrete,Built-up,1.0,128.0,6.0,15.0,21.0,255.0,11.0,75.0,47.0,43.0,64.0,72.0,277.0,84.0,10.0,3.0,2007.0,217
225000.0,2.0,2.0,1080.0,1985.0,1951.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Asphalt,1.0,67.0,6.0,3.0,8.0,31.0,3.0,35.0,18.0,31.0,74.0,59.0,241.0,73.0,8.0,3.0,2011.0,218
316500.0,2.0,2.0,1082.0,1993.0,0.0,Apartment / Condo / Townhouse,Stucco,Composition Shingle,1.0,117.0,11.0,10.0,15.0,103.0,13.0,58.0,44.0,52.0,42.0,63.0,282.0,86.0,7.0,3.0,2010.0,219
535150.0,2.0,2.0,1084.0,2007.0,0.0,Apartment / Condo / Townhouse,Wood Siding,,,189.0,15.0,39.0,27.0,104.0,11.0,75.0,76.0,28.0,63.0,67.0,432.0,149.0,8.0,3.0,2007.0,220
405000.0,2.0,2.0,1086.0,2003.0,0.0,Apartment / Condo / Townhouse,Wood Siding,,,48.0,3.0,9.0,2.0,21.0,20.0,30.0,42.0,30.0,34.0,70.0,298.0,103.0,6.0,3.0,2014.0,221
620000.0,2.0,2.0,1088.0,2006.0,0.0,Apartment / Condo / Townhouse,Wood Siding,,,197.0,15.0,40.0,33.0,107.0,12.0,76.0,69.0,30.0,26.0,88.0,525.0,182.0,8.0,3.0,2007.0,222
545000.0,2.0,2.0,1095.0,1986.0,0.0,Apartment / Condo / Townhouse,Brick,,,173.0,12.0,31.0,35.0,124.0,13.0,48.0,68.0,44.0,44.0,86.0,432.0,150.0,8.0,3.0,2006.0,223
342500.0,2.0,2.0,1098.0,1988.0,1314.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,90.0,8.0,6.0,9.0,48.0,5.0,47.0,16.0,33.0,57.0,74.0,263.0,80.0,8.0,3.0,2006.0,224
209000.0,2.0,2.0,1100.0,1995.0,0.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,44.0,15.0,1.0,4.0,51.0,3.0,20.0,5.0,37.0,62.0,55.0,188.0,57.0,4.0,3.0,2012.0,225
243000.0,2.0,2.0,1100.0,1997.0,0.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,44.0,16.0,1.0,4.0,56.0,3.0,21.0,6.0,37.0,62.0,55.0,204.0,62.0,4.0,3.0,2007.0,226
254000.0,2.0,2.0,1102.0,1986.0,1307.0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,63.0,5.0,5.0,6.0,36.0,4.0,40.0,15.0,30.0,50.0,45.0,245.0,74.0,6.0,3.0,2012.0,227
240000.0,2.0,2.0,1104.0,2003.0,0.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,70.0,9.0,4.0,6.0,162.0,4.0,42.0,23.0,34.0,48.0,62.0,239.0,73.0,9.0,3.0,2009.0,228
265000.0,2.0,2.0,1107.0,1990.0,0.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,50.0,5.0,2.0,5.0,21.0,0.0,18.0,12.0,31.0,62.0,32.0,258.0,78.0,8.0,3.0,2012.0,229
240000.0,2.0,2.0,1108.0,1985.0,0.0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,62.0,15.0,4.0,5.0,83.0,3.0,15.0,11.0,43.0,73.0,41.0,327.0,99.0,3.0,3.0,2002.0,230
